Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged
2438133505,"Aug 30, 2018, 3:46:50 PM",Lunch Run,Run,,1653,4.78,,false,,activities/2591293976.fit.gz,0.0,,,1653.0,4785.2998046875,7.400000095367432,,14.0,,0.10000000149011612,12.5,9.300000190734863,-0.014628131873905659,,,,,,,,,412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438133675,"Aug 28, 2018, 10:30:21 PM",Evening Run,Run,,2074,6.46,,false,,activities/2591294152.fit.gz,0.0,,,2074.0,6460.39990234375,4.599999904632568,,9.0,,-0.800000011920929,4.099999904632568,5.199999809265137,0.0030957835260778666,,,,,,,,,555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438133834,"Aug 27, 2018, 6:16:51 PM",Afternoon Run,Run,,1453,4.83,,false,,activities/2591294319.fit.gz,0.0,,,1453.0,4834.60009765625,6.800000190734863,,12.0,,-0.20000000298023224,12.5,9.399999618530273,-0.0517105869948864,,,,,,,,,415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438134011,"Aug 25, 2018, 12:32:34 PM",Morning Run,Run,,1740,5.14,,false,,activities/2591294519.fit.gz,0.0,,,1712.0,5143.7001953125,4.300000190734863,,59.0,,10.100000381469727,41.0,12.399999618530273,0.04277076944708824,,,,,,,,,461.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438134251,"Aug 24, 2018, 8:23:02 PM",Afternoon Run,Run,,2853,8.04,,false,,activities/2591294752.fit.gz,0.0,,,2853.0,8046.7998046875,3.9000000953674316,,36.0,,-0.800000011920929,13.600000381469727,30.0,-0.003728190204128623,,,,,,,,,704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438134451,"Aug 23, 2018, 9:25:33 PM",Afternoon Run,Run,,1496,4.83,,false,,activities/2591294955.fit.gz,0.0,,,1496.0,4835.89990234375,4.099999904632568,,14.0,,-0.800000011920929,9.699999809265137,6.900000095367432,-0.0020678674336522818,,,,,,,,,419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438134634,"Aug 22, 2018, 7:05:51 PM",Afternoon Run,Run,,2149,6.44,,false,,activities/2591295133.fit.gz,0.0,,,2122.0,6448.2998046875,5.199999809265137,,19.0,,-2.0999999046325684,13.600000381469727,26.700000762939453,-0.0015507963253185153,,,,,,,,,557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438134803,"Aug 21, 2018, 3:02:58 PM",Lunch Run,Run,,1741,4.83,,false,,activities/2591295301.fit.gz,0.0,,,1729.0,4832.0,3.799999952316284,,19.0,,-1.5,14.0,11.800000190734863,-0.03518211841583252,,,,,,,,,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438135000,"Aug 20, 2018, 10:40:39 PM",Evening Run,Run,,2655,8.05,,false,,activities/2591295516.fit.gz,0.0,,,2655.0,8050.60009765625,7.5,,33.0,,0.10000000149011612,13.600000381469727,25.5,0.0012421434512361884,,,,,,,,,697.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438135213,"Aug 18, 2018, 5:00:48 PM",Afternoon Run,Run,,2596,8.05,,false,,activities/2591295749.fit.gz,0.0,,,2596.0,8058.0,7.400000095367432,,29.0,,0.20000000298023224,13.800000190734863,31.100000381469727,-0.003723008092492819,,,,,,,,,696.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438135422,"Aug 16, 2018, 10:48:00 AM",Morning Run,Run,,1934,4.82,,false,,activities/2591295956.fit.gz,0.0,,,1852.0,4825.89990234375,5.5,,16.0,,-4.0,10.600000381469727,10.5,-0.16370002925395966,,,,,,,,,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438135640,"Aug 15, 2018, 10:05:19 PM",Evening Run,Run,,2560,8.06,,false,,activities/2591296196.fit.gz,0.0,,,2560.0,8065.39990234375,8.100000381469727,,34.0,,0.10000000149011612,13.899999618530273,26.100000381469727,0.004959456622600555,,,,,,,,,695.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438135847,"Aug 12, 2018, 2:09:06 PM",Morning Run,Run,,647,1.63,,false,,activities/2591296412.fit.gz,0.0,,,647.0,1630.9000244140625,2.9000000953674316,,15.0,,86.80000305175781,99.5,2.799999952316284,0.6254215240478516,,,,,,,,,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
